date,close,volume
2021-07-02,20.487000000000002,195386920
2021-07-06,20.698500000000003,247979040
2021-07-07,20.37175,231861480
2021-07-08,19.90275,273219960
2021-07-09,20.05025,155292080
2021-07-12,20.5125,179977560
2021-07-13,20.25,152505720
2021-07-14,19.8415,206209320
2021-07-15,18.96625,313092120
2021-07-16,18.161,406443080
2021-07-19,18.77975,432566680
2021-07-20,18.612000000000002,278923450
2021-07-21,19.41,264284510
2021-07-22,19.594,235679710
2021-07-23,19.558,135164480
2021-07-26,19.294,130755190
2021-07-27,19.208000000000002,169842620
2021-07-28,19.503,134006930
2021-07-29,19.662,127669710
2021-07-30,19.499000000000002,112648110
2021-08-02,19.75,155677420
2021-08-03,19.815,229973240
2021-08-04,20.274,158581130
2021-08-05,20.637,148134290
2021-08-06,20.366,122487750
2021-08-09,20.294999999999998,94721240
2021-08-10,19.936,123326570
2021-08-11,19.699,116567380
2021-08-12,19.905,105276110
2021-08-13,20.188,116916520
2021-08-16,19.95,145584410
2021-08-17,19.458000000000002,132634700
2021-08-18,19.04,169213700
2021-08-19,19.798,603186240
2021-08-20,20.816,539222760
2021-08-23,21.958000000000002,426018270
2021-08-24,21.793,222286920
2021-08-25,22.213,266207430
2021-08-26,22.068,174906470
2021-08-27,22.636000000000003,217505750
2021-08-30,22.688,186270920
2021-08-31,22.384999999999998,162999360
2021-09-01,22.441,137289090
2021-09-02,22.396,133411360
2021-09-03,22.843,209697270
2021-09-07,22.662,134890440
2021-09-08,22.339,184999660
2021-09-09,22.177,131514310
2021-09-10,22.478,177983990
2021-09-13,22.152,199981620
2021-09-14,22.241999999999997,139890880
2021-09-15,22.341,112645320
2021-09-16,22.241999999999997,108402440
2021-09-17,21.9,155977410
2021-09-20,21.113,237285170
2021-09-21,21.246000000000002,143553650
2021-09-22,21.941,190554680
2021-09-23,22.482,175014960
2021-09-24,22.081,145936750
2021-09-27,21.66,176565920
2021-09-28,20.699,240568610
2021-09-29,20.517,149805030
2021-09-30,20.716,143485680
2021-10-01,20.741999999999997,167034040
2021-10-04,19.732,233980160
2021-10-05,20.451,187037970
2021-10-06,20.7,193981150
2021-10-07,21.075,183243540
2021-10-08,20.831,104873060
2021-10-11,20.695,104891090
2021-10-12,20.671,114906900
2021-10-13,20.939,107065750
2021-10-14,21.746000000000002,157571620
2021-10-15,21.862000000000002,148691950
2021-10-18,22.222,124096750
2021-10-19,22.29,114591090
2021-10-20,22.103,101562180
2021-10-21,22.692,128721340
2021-10-22,22.726,165572440
2021-10-25,23.166,154033110
2021-10-26,24.717,359460740
2021-10-27,24.451,173794120
2021-10-28,24.941,151569920
2021-10-29,25.567,195771960
2021-11-01,25.826999999999998,166293730
2021-11-02,26.401,196106090
2021-11-03,26.598000000000003,159067050
2021-11-04,29.801,825981870
2021-11-05,29.752,588374930
2021-11-08,30.804000000000002,333606080
2021-11-09,30.657,435376690
2021-11-10,29.458999999999996,414540580
2021-11-11,30.389999999999997,212011020
2021-11-12,30.389999999999997,267895990
2021-11-15,30.025,252704970
2021-11-16,30.202999999999996,162301890
2021-11-17,29.261000000000003,239679990
2021-11-18,31.675,565105640
2021-11-19,32.985,378393060
2021-11-22,31.956,540479930
2021-11-23,31.746,387846570
2021-11-24,32.674,288880390
2021-11-26,31.502999999999997,174770280
2021-11-29,33.376,295575000
2021-11-30,32.676,376898540
2021-12-01,31.435000000000002,353374040
2021-12-02,32.126,321740830
2021-12-03,30.693,364547920
2021-12-06,30.037,466439750
2021-12-07,32.427,436005510
2021-12-08,31.826,350400050
2021-12-09,30.49,347869750
2021-12-10,30.198,350063480
2021-12-13,28.161,437141510
2021-12-14,28.337,482153900
2021-12-15,30.458999999999996,509037600
2021-12-16,28.387,486229500
2021-12-17,27.801,395237830
2021-12-20,27.719,318048180
2021-12-21,29.075,374419060
2021-12-22,29.4,271926520
2021-12-23,29.639999999999997,232968080
2021-12-27,30.945,287129330
2021-12-28,30.322000000000003,284122910
2021-12-29,30.000999999999998,240161220
2021-12-30,29.586000000000002,222722190
2021-12-31,29.411,182361000
2022-01-03,30.121,262241150
2022-01-04,29.29,350300780
2022-01-05,27.604000000000003,317031690
2022-01-06,28.177999999999997,303705540
2022-01-07,27.247000000000003,271406560
2022-01-10,27.4,400401890
2022-01-11,27.817,282382660
2022-01-12,27.999000000000002,266485620
2022-01-13,26.575,359228060
2022-01-14,26.942,267303940
2022-01-18,25.903,267250410
2022-01-19,25.067,324521750
2022-01-20,24.15,285300820
2022-01-21,23.374000000000002,481231760
2022-01-24,23.372,616706380
2022-01-25,22.324,439264950
2022-01-26,22.772,518918790
2022-01-27,21.944,389214210
2022-01-28,22.84,377888520
2022-01-31,24.486,389752370
2022-02-01,24.637999999999998,357275810
2022-02-02,25.241999999999997,357514800
2022-02-03,23.948,254446300
2022-02-04,24.319,226073100
2022-02-07,24.728,252210050
2022-02-08,25.108,273956870
2022-02-09,26.705000000000002,346683390
2022-02-10,25.824,344077750
2022-02-11,23.949,392908620
2022-02-14,24.267,295474340
2022-02-15,26.494999999999997,484946130
2022-02-16,26.511000000000003,455979360
2022-02-17,24.506999999999998,564234060
2022-02-18,23.642,523117200
2022-02-22,23.39,433858490
2022-02-23,22.387,376530660
2022-02-24,23.747999999999998,511685500
2022-02-25,24.157,377876310
2022-02-28,24.384999999999998,297926720
2022-03-01,23.477,283296280
2022-03-02,24.22,271719470
2022-03-03,23.714,248834420
2022-03-04,22.936,304022520
2022-03-07,21.352,299192020
2022-03-08,21.514,395510410
2022-03-09,23.014,341591230
2022-03-10,22.658,271786980
2022-03-11,22.1,234334710
2022-03-14,21.330000000000002,256381050
2022-03-15,22.973,331845790
2022-03-16,24.496000000000002,464008460
2022-03-17,24.766,328793520
2022-03-18,26.452999999999996,471711070
2022-03-21,26.733999999999998,410664760
2022-03-22,26.524,389852240
2022-03-23,25.633999999999997,357518040
2022-03-24,28.15,628957760
2022-03-25,27.692,420452840
2022-03-28,28.219,288471860
2022-03-29,28.656,328994380
2022-03-30,27.689999999999998,313406880
2022-03-31,27.286,341612040
2022-04-01,26.712,359881160
2022-04-04,27.360000000000003,263101890
2022-04-05,25.931,291365750
2022-04-06,24.407,482325470
2022-04-07,24.208000000000002,394338220
2022-04-08,23.119,380644260
2022-04-11,21.916999999999998,377329770
2022-04-12,21.503999999999998,440066770
2022-04-13,22.203,359595270
2022-04-14,21.258000000000003,384011320
2022-04-18,21.783,386272390
2022-04-19,22.198,366258320
2022-04-20,21.482,331882660
2022-04-21,20.183,457347610
2022-04-22,19.515,417229660
2022-04-25,19.902,482385610
2022-04-26,18.788,467827690
2022-04-27,18.415,362794970
2022-04-28,19.782,416175210
2022-04-29,18.547,339940980
2022-05-02,19.533,429002530
2022-05-03,19.602,362133790
2022-05-04,20.334,478437460
2022-05-05,18.844,451974860
2022-05-06,18.675,476243030
2022-05-09,16.95,463857930
2022-05-10,17.595,567733790
2022-05-11,16.630000000000003,483906450
2022-05-12,16.175,509234370
2022-05-13,17.706,499596680
2022-05-16,17.264,406357260
2022-05-17,18.177,446325150
2022-05-18,16.938,402479950
2022-05-19,17.124000000000002,487958760
2022-05-20,16.694,564582680
2022-05-23,16.898,495041940
2022-05-24,16.154,444239470
2022-05-25,16.975,544166960
2022-05-26,17.851,748619370
2022-05-27,18.811,519819170
