date,close,volume
2021-07-02,63.144000000000005,2774820
2021-07-06,62.19,4804860
2021-07-07,61.359,3929350
2021-07-08,60.602999999999994,4629490
2021-07-09,61.285000000000004,3791300
2021-07-12,62.541999999999994,8052510
2021-07-13,62.467,5422860
2021-07-14,61.788,5194450
2021-07-15,61.074,4188390
2021-07-16,58.848,6612420
2021-07-19,59.152,6884610
2021-07-20,60.709,8746740
2021-07-21,63.725,8210080
2021-07-22,63.592999999999996,6691850
2021-07-23,64.027,4943770
2021-07-26,64.039,4207420
2021-07-27,62.259,8058700
2021-07-28,63.5,5538550
2021-07-29,61.963,18273060
2021-07-30,63.741,8242340
2021-08-02,64.17999999999999,7213180
2021-08-03,64.55199999999999,3088430
2021-08-04,64.978,4910160
2021-08-05,64.566,2512620
2021-08-06,64.796,2748540
2021-08-09,64.05,3645680
2021-08-10,61.717,8766720
2021-08-11,60.852,9513580
2021-08-12,58.351,14858510
2021-08-13,58.041,10178330
2021-08-16,58.887,5697650
2021-08-17,57.899,5962750
2021-08-18,56.951,3862930
2021-08-19,57.714,5257160
2021-08-20,56.597,9513540
2021-08-23,58.42999999999999,7201820
2021-08-24,58.55800000000001,5088050
2021-08-25,58.876999999999995,4017770
2021-08-26,58.535000000000004,3983930
2021-08-27,60.959,8036310
2021-08-30,60.799,4268580
2021-08-31,60.482000000000006,4523180
2021-09-01,59.977999999999994,3021590
2021-09-02,60.21,3854440
2021-09-03,61.071000000000005,4910600
2021-09-07,59.319,11206760
2021-09-08,58.354,9107890
2021-09-09,59.361000000000004,7783580
2021-09-10,59.811,8252900
2021-09-13,60.876999999999995,6280920
2021-09-14,60.35,5255390
2021-09-15,61.15,4796200
2021-09-16,61.585,5187170
2021-09-17,60.898,6291090
2021-09-20,58.991,5904230
2021-09-21,58.622,7548350
2021-09-22,60.11,4962030
2021-09-23,61.25599999999999,5279250
2021-09-24,61.248000000000005,3128810
2021-09-27,61.666999999999994,4695840
2021-09-28,58.597,8886210
2021-09-29,56.751,8082830
2021-09-30,56.915,4224390
2021-10-01,56.973,5390370
2021-10-04,55.013999999999996,8068180
2021-10-05,55.589999999999996,5630360
2021-10-06,55.173,7158840
2021-10-07,55.58200000000001,5154910
2021-10-08,55.016,3249400
2021-10-11,55.24400000000001,4337410
2021-10-12,54.678,5621140
2021-10-13,54.440999999999995,6737290
2021-10-14,56.79299999999999,7189700
2021-10-15,56.447,4380590
2021-10-18,56.870000000000005,5063420
2021-10-19,57.083000000000006,6838680
2021-10-20,56.55,8109170
